Natural Gas: Consumption*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Billion cubic metres,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                 European Union #,39.3298974555,44.6856641508,52.7733748925,66.7170222286,86.6916950097,107.98108393,131.946812012,157.612448871,179.720006337,203.228217605,215.473327601,235.63967466,246.209260055,256.124480653,269.996780134,270.885963234,269.062616923,262.784383077,268.603449062,281.897992261,296.008080444,301.286659982,316.067078303,311.31085973,321.355622015,325.797996026,338.122253981,332.19344107,346.413533545,347.331628273,373.853161102,411.585430796,404.151484851,417.111150068,431.723201189,442.990808968,454.378867299,454.533366779,476.69047966,489.693304699,497.113048349,490.128526809,486.298278094,496.283011445,465.419570443,502.178987605,451.017537279,444.118180811,438.097501487,-0.0108538949862,0.130542576313
                 Former Soviet Union,116.247088157,129.681316245,142.774918811,154.161081915,164.749577688,181.030616008,197.880800846,208.128671097,226.344591866,240.007340858,261.867739283,288.169204867,308.777049895,329.27063447,349.536775968,360.253545315,381.488744914,411.814119106,441.568191034,481.816978825,527.945926051,544.467607989,571.079702073,602.218019601,614.984748164,643.235550416,645.862543753,609.511364524,590.866211252,550.106223655,530.750224009,533.166408849,502.148774616,510.711950009,518.317998214,526.765526506,539.041024992,544.103036752,551.732800559,560.823962214,569.758708638,592.262999595,601.736536522,595.000071498,542.637871806,581.517814781,598.900858977,588.389066796,575.49266643,-0.0192384738475,0.171483054757
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Source: Includes data from Cedigaz.
* Excludes natural gas converted to liquid fuels but includes derivatives of coal as well as natural gas consumed in Gas-to-Liquids transformation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ^ Less than 0.05.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w Less than 0.05%.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" # Excludes Estonia, Latvia and Lithuania prior to 1985 and Slovenia prior to 1991.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Notes: As far as possible, the data above represent standard cubic metres (measured at 15oC and 1013 mbar); as they are derived directly from tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"of oil equivalent using an average conversion factor, they do not necessarily equate with gas volumes expressed in specific national terms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The difference between these world consumption figures and the world production statistics is due to variations in stocks at storage facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"and liquefaction plants, together with unavoidable disparities in the definition, measurement or conversion of gas supply and demand data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual changes and shares of total are calculated using million tonnes of oil equivalent figures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growth rates are adjusted for leap years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
